35,2618
35,4190
36,2276
36,1574
36,1128
36,5065
36,3338
36,2519
36,3229
36,947
36,183
36,2714
36,3645
37,1999
37,2033
37,3239
37,3719
37,1277
37,273
37,1557
37,4630
37,218
37,1019
37,2010
38,3152
38,3172
38,330
38,2795
38,140
38,2158
38,759
38,208
38,4884
38,1815
38,356
38,1402
38,3770
39,1376
39,842
39,4148
39,2998
39,4343
39,4824
39,4570
39,3870
40,1824
40,995
40,720
40,4178
40,3443
40,3636
40,1143
40,3448
40,436
41,899
41,2439
41,425
41,107
41,364
41,5069
41,2221
41,1713
41,3253
41,1435
42,4484
42,685
42,4718
42,1983
43,3716
43,2792
43,395
43,3245
43,2894
43,405
43,344
43,4505
43,1629
44,320
44,2305
44,3912
44,1715
44,4469
44,886
45,864
45,1218
45,643
45,3876
45,3464
45,1998
45,4728
45,3704
45,2105
45,126
46,4629
46,1540
46,1299
46,1356
46,4683
46,3756
46,3790
46,5009
46,4626
46,1875
46,725
46,4735
46,556
47,4136
47,4443
47,2924
47,2245
47,4059
48,4327
48,586
48,2887
48,2768
48,4433
48,1332
48,1749
48,4889
48,1785
48,3197
48,3070
49,3003
49,4132
49,4040
49,1420
49,1139
49,2995
49,3998
49,1243
49,4798
49,3199
50,2081
50,2275
50,324
50,3269
50,71
50,3373
50,432
50,3988
50,4058
50,2300
50,2591
51,4225
51,3106
51,2532
51,3335
51,2743
51,1435
52,3072
52,2816
52,2373
52,104
52,3695
52,4720
52,3057
52,978
52,2133
52,985
52,1434
52,2127
52,3709
53,1412
53,4934
53,811
53,2606
53,3024
53,1550
53,2197
54,1889
54,1291
54,4548
54,2188
54,3914
54,3500
54,1708
54,3035
54,2992
54,2514
54,4215
54,447
54,1418
54,639
55,3174
55,2804
55,1743
55,2994
55,4372
55,2933
55,3897
55,2287
55,478
55,4821
56,4705
56,1603
56,2244
56,3494
56,3819
56,2283
56,4822
56,956
56,1790
57,1601
57,4130
57,1128
57,1641
57,354
57,2764
57,877
57,4078
57,3153
57,3586
57,659
57,853
57,1882
57,1788
57,4382
57,4703
58,1440
58,4947
58,263
58,3687
58,1900
58,4557
58,2286
58,589
58,2256
58,817
58,2995
58,4723
58,3223
58,4634
58,1182
59,3138
59,2054
59,2280
59,3498
59,2123
59,1711
59,360
59,3476
59,2393
59,2075
59,4060
59,414
60,4694
60,4746
60,2124
60,21
60,2854
61,449
61,2146
61,4038
61,1863
61,874
61,2337
61,3284
61,2110
61,2582
61,1172
61,1404
61,1822
62,4176
62,4643
62,5047
62,2516
62,1407
63,4738
63,3509
64,4881
64,2891
64,3843
64,4061
65,2720
65,2721
65,3685
65,4070
65,1420
65,2646
65,3224
65,4854
65,759
65,2584
65,3034
65,4379
65,4862
65,3109
66,1563
66,1605
66,3402
66,3788
66,77
66,2417
66,2738
66,5045
66,407
66,4536
66,4507
66,1821
66,3774
67,1605
67,3718
67,241
67,1487
67,1873
67,4658
67,4214
68,2084
68,4101
68,4135
68,686
68,3568
68,4595
68,1844
68,344
68,538
68,4093
69,2848
69,262
69,1671
69,4360
69,1609
69,4650
69,4397
69,3921
69,446
69,3225
69,4346
69,315
69,3164
69,1278
70,3682
70,2339
70,3057
70,3145
70,5067
70,663
70,1197
70,4685
70,4145
70,2742
70,2761
70,3356
70,1727
71,1792
71,784
71,4614
71,872
71,3886
71,3504
71,50
71,179
71,2132
71,2645
71,3068
71,2749
71,510
72,2624
72,2368
72,1067
72,2469
72,1884
72,875
72,4719
72,3395
72,4696
72,4475
72,764
72,2079
73,1024
73,3457
73,3557
73,4014
73,2163
73,919
73,4856
73,2941
73,2590
73,2207
74,4920
74,1091
74,1484
74,3590
74,4347
75,160
75,1924
75,3622
75,2503
75,3881
75,690
75,498
75,2386
75,4342
75,3255
76,2404
76,3046
76,873
76,3820
76,2229
76,3772
76,2462
77,66
77,2085
77,6
77,3949
77,312
77,3807
78,1528
78,4409
78,5034
78,4099
78,3815
79,4907
79,1276
79,1227
79,4021
79,4918
79,4282
79,3548
79,3741
79,3925
80,897
80,964
80,4997
80,1693
80,3728
80,3537
80,4793
80,1338
80,3357
81,192
81,230
81,1257
81,1642
81,843
81,4461
81,1460
81,4950
81,1369
81,4861
82,328
82,3689
82,2390
82,4551
83,4512
83,1216
83,2274
83,4047
83,231
83,2249
83,970
83,4765
83,4777
83,2267
83,3100
83,4234
84,1275
84,677
84,2629
84,361
84,4202
84,3150
84,4975
84,1567
84,2922
84,1061
85,4481
85,1922
85,4424
85,3242
85,2254
85,4143
85,273
85,4600
85,3963
86,2884
86,2950
86,1927
86,1610
86,494
86,1746
86,4633
87,4706
87,2439
87,3914
87,4332
87,3374
87,2417
87,2300
87,2122
88,2785
88,3426
88,4102
88,2886
88,1511
88,3048
88,1255
88,3887
88,5076
88,4629
88,847
88,207
88,4636
88,29
89,3473
89,4136
89,4476
89,943
89,4656
89,3729
89,2738
89,3733
89,4949
89,3478
89,3144
89,155
89,2652
89,2525
89,4223
90,3623
90,4559
90,1107
90,533
90,4439
90,24
90,4666
90,283
90,2780
90,565
91,2148
91,3974
91,999
91,5096
91,585
91,1643
91,1842
92,2912
92,1315
92,3876
92,1317
92,4591
92,2289
92,4022
92,632
92,4057
92,221
93,1346
93,612
93,3525
93,650
93,3595
93,4239
93,2129
93,4019
93,2324
93,1912
93,1307
94,3111
94,908
94,3566
94,4335
94,3381
94,1625
95,1409
95,4849
95,1444
95,1693
95,3985
96,2595
96,4582
96,2243
96,1735
96,2609
96,3791
96,785
96,3347
96,2965
96,1399
96,2397
96,1054
96,741
97,3438
97,2928
97,4501
97,1592
97,4858
97,3356
98,292
98,4870
98,4647
98,3113
98,4267
98,3695
98,2708
98,1238
98,1783
98,3012
98,1275
98,4636
99,1347
99,2568
99,488
99,2153
99,2857
99,1678
99,4111
99,2321
99,2115
99,4598
99,3401
99,2415
99,2972
99,4797
100,1475
100,3844
100,2149
100,2663
100,4336
100,4242
100,2100
100,21
100,4055
100,2878
100,2685
100,2014
100,3989
101,3712
101,2722
101,4295
101,3979
101,2389
101,1501
101,1151
102,3205
102,5094
102,618
102,2092
102,4046
102,1647
102,3254
102,247
102,4024
102,3613
102,1886
103,1857
103,4870
103,4097
103,748
103,2449
103,853
103,3001
103,1978
103,3420
103,3837
103,222
104,2099
104,4515
104,2729
104,4778
104,2669
104,4765
104,563
104,52
104,4756
104,493
104,3165
105,2209
105,3268
105,4646
105,1513
105,5052
105,2099
105,2522
105,1564
106,3723
106,1544
106,2603
106,3406
106,1832
106,433
106,2259
106,3112
106,3733
106,3191
106,760
106,2300
106,1439
107,672
107,1315
107,1988
107,2471
107,936
107,41
107,1624
107,396
107,216
107,3064
107,4305
107,4568
107,2139
108,2017
108,4811
108,1125
108,3985
108,4919
108,4461
108,881
108,3607
108,3589
109,1712
109,3353
109,4172
109,3677
109,1641
110,4708
110,615
110,2728
110,2857
110,5001
110,4779
110,1452
110,1584
110,1496
110,2901
110,951
110,4632
111,1089
111,562
111,2739
111,3957
111,3321
111,4189
111,671
112,3009
112,2020
112,2183
112,265
112,2891
112,3949
112,2735
112,914
112,5076
112,3349
112,407
112,3768
112,1732
112,3017
113,123
113,2056
113,2377
113,3178
113,1679
113,4659
113,2134
113,4271
113,3146
114,3879
114,3688
114,969
114,1994
114,4023
114,1492
114,1582
114,3791
114,2548
114,4759
114,4569
114,1908
114,1821
114,1439
115,35
115,1446
115,5032
115,1385
115,1228
115,4334
115,178
115,4707
115,2075
116,4129
116,1517
116,1422
116,3409
116,4500
116,21
116,2870
116,4732
116,3934
117,4186
117,339
117,4183
118,1188
118,678
118,487
118,2730
118,4942
118,3057
118,3219
118,3413
118,2916
118,443
118,3381
119,4197
119,1189
119,1766
119,4048
119,818
119,2581
119,504
119,725
119,1628
119,3903
120,768
120,1665
120,3939
120,363
120,2444
120,4848
120,1937
120,1395
120,2582
120,2297
120,1979
120,1532
120,2493
121,400
121,2498
121,2152
121,425
121,3746
121,3888
121,1538
121,1557
121,470
121,3161
121,3420
122,1281
122,5029
122,3532
122,1777
122,1301
122,2486
122,3517
122,4670
122,1759
123,737
123,598
123,561
123,776
123,4494
123,1103
123,592
123,113
123,3476
123,4437
123,3062
123,4116
123,4122
123,4058
123,2334
124,231
124,3496
124,1265
124,1069
124,1455
124,1552
124,2481
124,4434
124,1713
124,1532
125,900
125,3079
125,4168
125,4331
125,815
125,3888
125,4887
125,1903
125,2207
126,2178
126,2372
126,613
126,872
126,45
126,1168
126,3767
126,3738
126,156
127,1514
127,2691
127,489
127,2186
127,3819
127,1932
127,1869
127,4238
127,242
127,1784
127,2236
127,285
127,606
127,1407
128,1860
128,876
128,2383
128,4019
128,662
128,795
128,446
128,2719
129,1216
129,130
129,3139
129,2085
129,1835
129,1612
129,662
129,4855
129,4475
129,3677
130,129
130,1219
130,5060
130,2373
130,1825
130,2763
130,2092
130,2575
130,5008
130,3256
130,2034
130,4837
130,1397
130,2552
130,4537
130,1019
130,2277
131,2048
131,612
131,1705
131,3596
131,2669
131,4558
131,3984
131,465
131,147
132,4420
132,3612
132,2933
132,2487
133,3401
133,5070
133,1459
133,2360
133,3097
133,1754
133,1851
133,28
134,4643
134,4135
134,4584
134,4487
134,876
134,2547
134,4445
135,1411
135,2742
135,2603
135,3788
135,2064
135,1905
135,4626
135,4886
135,4793
135,3643
135,156
136,1152
136,3657
136,4875
136,3314
136,1869
136,3954
136,4308
136,3767
136,3866
136,3195
137,2384
137,1698
137,4327
137,1673
137,2825
137,1771
137,743
137,1549
137,4687
137,144
137,2743
137,1530
137,3292
138,214
138,838
138,4264
138,940
138,5032
138,3954
138,3158
138,1337
138,4412
139,1824
139,2081
139,3040
139,695
139,2194
139,1907
139,4373
139,4631
139,4990
140,1734
140,38
140,4394
140,1200
140,3477
140,3990
140,2681
140,2621
141,627
141,1008
141,1955
141,5061
141,3559
141,1607
141,3947
141,3568
141,978
141,2259
141,756
141,1399
141,1753
142,4320
142,1190
142,3944
142,3625
142,1802
142,3307
142,2038
142,3322
142,347
142,1278
143,2833
143,4850
143,4717
143,398
143,1153
144,3296
144,3622
144,3112
144,137
144,983
144,1548
144,974
144,4339
144,3476
144,3081
144,4315
145,3968
145,1249
145,1286
145,1657
145,200
145,1897
145,1903
145,4434
145,4105
145,2489
145,5020
145,1343
146,545
146,2472
146,4676
146,4677
146,742
146,2065
146,3496
146,1998
146,1932
146,2574
146,1584
146,3729
146,3797
146,4534
146,3000
146,4699
146,1116
146,1320
147,131
147,4837
147,3346
147,1486
147,4626
147,4980
147,1462
147,4027
148,1699
148,359
148,455
148,3406
148,4277
148,2200
148,3386
148,3196
149,258
149,455
149,1193
149,5095
149,2286
149,4018
149,1849
149,1051
150,1238
150,3173
150,3595
150,4301
150,2702
150,2957
150,5073
150,3571
150,3958
150,730
150,1114
151,545
151,868
151,1414
151,582
151,2578
151,2999
151,3192
151,1401
151,380
151,2182
151,4639
152,4934
152,2003
152,3220
152,1685
152,1112
152,2617
152,894
153,1121
153,2049
153,3736
153,3546
153,1339
153,3229
154,2470
154,1768
154,365
154,2285
154,4144
154,401
154,2738
154,3676
154,1855
155,609
155,3749
155,4582
155,1649
155,2696
155,2350
155,561
155,3288
155,89
155,2202
155,3579
155,2334
156,736
156,1025
156,1314
156,772
156,3014
156,135
156,1385
156,2794
156,1522
156,126
156,3671
156,760
156,2459
156,3228
156,2398
157,2976
157,1604
157,4593
157,1416
157,233
157,2027
157,1356
157,4111
157,1040
157,2513
157,4055
157,4439
157,4868
157,2847
158,4837
158,1097
158,4852
158,4181
158,2038
158,2965
158,2556
158,2309
159,4000
159,2313
159,435
159,1454
159,1103
159,336
159,179
159,4762
159,734
159,2175
160,4325
160,4421
160,1381
160,808
160,75
160,3727
160,2768
160,4296
160,4407
160,1113
160,4229
161,3200
161,2378
161,3310
161,399
161,2804
161,3439
161,3390
162,2850
162,4069
162,2217
162,4330
162,3153
162,3476
163,3214
163,878
163,3029
163,3642
163,1819
163,2954
163,638
163,4895
164,3808
164,2049
164,2370
164,1100
164,3212
164,3216
164,277
164,279
165,2337
165,4485
165,3014
165,2663
165,1104
165,369
165,1812
165,3253
165,4281
165,3899
165,4639
166,2977
166,4135
166,3081
166,3329
166,3161
166,1695
167,1282
167,2148
167,2414
168,4865
168,212
168,870
168,5031
168,3982
168,2514
168,4564
168,3126
168,3256
168,1561
168,2782
169,1765
169,1738
169,3979
169,5075
169,4596
169,1943
169,5081
169,3578
170,4803
170,1572
170,2060
170,719
170,2713
170,474
170,4383
171,1921
171,4995
171,613
171,4326
171,2695
171,3887
171,3221
171,790
171,2365
171,3870
172,2154
172,4683
172,2028
172,1487
172,1296
172,2616
172,666
172,3802
172,414
173,983
173,3981
173,1715
173,2837
173,4055
173,1883
174,2467
174,3172
174,1513
174,398
174,4851
174,4798
175,1792
175,4130
175,1893
175,2924
175,3089
175,1362
175,627
175,1236
175,376
175,2201
175,4346
175,699
176,4806
176,4849
176,4153
176,186
176,3388
176,2013
176,3262
177,259
177,4836
177,1001
177,4203
177,3053
177,2382
177,3083
177,2670
177,3161
177,3259
177,2621
177,3774
177,511
178,3650
178,3781
178,2891
178,1260
178,1826
178,115
178,215
178,3417
178,26
178,2556
178,4218
178,1854
179,3682
179,71
179,4106
179,1266
179,1238
179,3839
179,2142
179,159
180,1889
180,1186
180,3139
180,2567
180,1768
180,4652
180,295
180,588
180,3854
180,2386
180,729
180,667
180,3356
180,4799
181,2693
181,1354
181,439
181,3598
181,4628
181,1239
181,25
181,4411
181,1756
182,1217
182,1730
182,2435
182,3885
182,1111
182,1340
182,3805
183,3808
183,1378
183,36
183,4138
183,435
183,4147
183,4245
183,4445
183,3167
184,1718
184,778
184,2513
184,946
184,4694
184,4443
184,3326
185,2272
185,4610
185,3299
185,4680
185,3434
185,4716
185,558
185,3880
185,3619
185,3806
185,1470
185,3128
185,2329
185,4282
185,574
186,933
186,1511
186,3402
186,3403
186,1935
186,176
186,5016
186,665
187,1060
187,5031
187,3472
187,698
187,3515
187,1978
188,368
188,1831
188,3597
188,1008
188,4947
188,1113
188,2395
188,255
189,1632
189,1832
189,2767
189,1160
189,4690
189,1435
189,2623
190,4646
190,4007
190,1000
190,2474
190,754
190,4094
191,674
191,4776
191,4810
191,1789
191,1553
191,2099
191,2612
191,4501
191,728
191,3944
191,4188
191,2909
192,2017
192,1090
192,2147
192,3306
192,81
192,4146
192,3380
192,2069
192,955
192,2812
192,4541
192,1406
192,3487
193,480
193,4674
193,3045
193,4400
193,1041
193,2805
193,4023
193,345
193,2237
194,4867
194,2439
194,4328
194,4140
194,4682
194,2508
194,2100
194,4408
194,2292
194,1820
194,10
195,1386
195,2455
195,2796
195,945
195,1044
195,4183
195,826
195,3188
195,1754
195,4314
195,2462
196,3072
196,2274
196,483
196,3018
196,2444
196,1069
196,1200
196,2933
196,4778
196,2463
197,736
197,4288
197,2245
197,3077
197,4390
197,457
197,1579
197,4174
197,2488
197,731
197,412
197,3071
198,1348
198,3620
198,3925
198,462
198,1959
199,1057
199,4421
199,3181
199,3123
199,1941
199,4054
199,793
199,4669
200,4391
200,2667
200,3633
200,145
200,4274
200,2803
200,4757
200,2969
200,223
201,4320
201,579
201,1352
201,956
201,1710
201,4245
201,4822
201,3706
201,3708
201,3573
202,1665
202,3145
202,3371
202,2189
202,4334
202,2319
202,2894
202,2615
202,559
202,570
202,4443
203,896
203,866
203,3948
203,622
203,4015
203,2992
203,4818
203,4213
203,3415
203,4792
203,2106
203,3580
204,1026
204,3430
204,4518
204,3783
204,3340
204,876
204,5006
204,1968
204,3441
204,3321
204,1885
204,3934
205,1440
205,578
205,484
205,2476
205,1420
205,1741
205,2800
205,988
205,895
206,4801
206,4034
206,4940
206,4450
206,1935
206,1168
206,4018
206,2771
206,2605
206,4287
207,4644
207,1766
207,1862
207,1611
207,4780
207,527
207,848
207,1650
207,2263
207,88
207,3067
207,3230
208,1156
208,38
208,231
208,2984
208,4362
208,3468
208,792
208,1480
208,1299
208,2360
208,3176
208,3291
209,2020
209,717
209,4280
209,1491
209,375
209,2712
209,957
210,2915
210,4357
210,4454
210,4967
210,905
210,1379
210,2451
210,1173
210,1875
211,3170
211,4579
211,2636
211,655
211,1304
211,3156
211,2742
211,2456
211,4474
211,1371
211,4954
212,2432
212,3075
212,1830
212,3047
212,168
212,1390
212,862
212,4183
212,1560
212,3161
212,3645
212,3198
212,2869
213,900
213,838
213,2950
213,4266
213,399
213,1779
213,1015
213,2652
213,4221
214,3906
214,4201
214,138
214,1303
214,4122
214,4795
214,797
214,3998
215,4385
215,1790
215,4521
215,2541
215,1037
215,178
215,692
215,789
215,2585
215,3130
215,3037
215,3774
216,352
216,4419
216,1995
216,107
216,332
216,1134
216,765
216,3156
216,4639
216,3387
216,2204
216,2751
216,1631
217,1408
217,1633
217,3397
217,4391
217,3658
217,3694
217,4593
217,2805
217,2964
217,4149
217,3258
217,1930
217,2085
218,2084
218,37
218,3527
218,2472
218,4937
218,277
218,3000
218,836
219,1670
219,743
219,2185
219,684
219,1904
219,2193
219,949
219,4118
219,952
219,4826
219,1150
219,1909
220,928
220,4194
220,4172
220,1455
220,2003
220,565
220,2359
220,1082
220,1115
220,2781
221,4641
221,2885
221,1704
221,4329
221,1358
221,1232
221,1587
221,3062
221,280
221,410
221,92
222,386
222,2565
222,4006
222,5031
222,2508
222,1034
222,103
222,2348
222,974
222,4660
222,3771
222,4389
223,743
223,200
223,4397
223,2479
223,4304
223,3058
223,4819
223,5051
224,3432
224,1610
224,395
224,716
224,4590
224,1200
224,5079
224,4856
224,1595
225,833
225,2724
225,2666
225,3339
225,1328
225,1592
225,3965
226,898
226,2371
226,676
226,4011
226,1230
226,1071
226,3510
227,4537
227,2949
227,3464
227,246
227,1207
227,985
228,960
228,1254
228,4551
228,424
228,2524
228,2675
228,1980
229,3908
229,518
229,3337
229,1258
229,1101
229,1777
229,4308
229,2777
229,3032
229,2041
229,1181
230,1026
230,3619
230,1253
230,1574
230,81
230,4529
230,4728
230,283
230,445
231,83
231,2787
231,644
231,837
231,4582
231,2927
231,208
231,1777
231,3507
231,3863
231,124
231,1118
232,1827
232,1127
232,4680
232,3050
232,4299
232,3346
232,3697
232,1842
232,3155
232,3702
232,568
232,4313
233,5024
233,704
233,1379
233,710
233,3457
233,1480
233,1968
233,3352
233,2200
233,3387
233,157
234,3713
234,4392
234,2958
234,3155
234,2934
234,2556
234,3550
234,1727
235,3523
235,4326
235,1640
235,4048
235,2792
235,2194
235,4915
235,887
235,1692
236,2913
236,962
236,419
236,4293
236,4614
236,1767
236,559
236,3347
236,4254
236,4569
236,1114
236,1246
237,417
237,677
237,4143
237,875
237,1647
237,722
237,3731
237,3285
237,1590
237,4440
237,2042
237,1775
237,3132
237,3359
238,2244
238,901
238,1707
238,4078
238,4242
238,3604
238,622
238,2232
238,2169
238,1695
239,553
239,1567
239,1683
239,2615
240,4384
240,3321
240,1070
240,1097
241,1730
241,67
241,3726
241,3057
241,1458
241,4181
241,3228
241,4957
242,4744
242,578
242,2237
242,1622
242,127
243,1217
243,962
243,3108
243,3912
243,4778
243,4619
243,4762
243,3451
243,2202
244,3073
244,3268
244,993
244,4110
244,1651
244,599
244,3069
245,3556
245,869
245,3526
245,3309
245,494
245,2609
245,3251
245,4004
245,4346
245,4379
245,517
246,3649
246,4899
246,4006
246,4363
246,4139
246,1329
246,227
246,3607
246,2713
246,4058
246,2619
247,3339
247,3575
247,102
247,487
247,4311
247,4428
247,1421
247,1169
247,4980
247,4055
247,3828
248,2087
248,4941
248,2350
248,3181
248,2480
248,2610
248,4531
248,605
249,4195
249,743
249,1384
249,689
249,3282
249,4789
249,2006
249,4344
249,382
250,4097
250,2631
250,4554
250,3314
250,4596
250,1336
250,3114
250,4222
250,2111
251,4962
251,2627
251,4999
251,3951
251,753
251,4756
251,3737
251,3992
251,2425
252,2340
252,4714
252,3954
252,2780
252,3837
252,1822
253,1825
253,903
253,3436
253,4493
253,687
253,2802
253,2164
253,1626
253,1083
254,5059
254,618
254,589
254,4208
254,1336
254,3903
254,1770
254,3295
255,188
255,4694
255,2663
256,2304
256,4960
256,1507
256,4199
256,4145
256,2467
256,2140
257,8
257,1641
257,2793
257,492
257,5074
257,3123
257,3031
257,3448
257,1146
257,3004
258,4481
258,1221
258,3538
258,4050
258,1651
258,149
258,601
258,1148
258,1949
259,4865
259,1099
259,3589
259,705
259,4520
259,2250
259,583
259,177
259,4339
259,21
259,4696
259,2213
260,323
260,1476
260,357
260,2295
260,3788
260,4270
260,559
260,3476
260,3093
260,3191
260,1688
260,3035
260,3198
261,3787
261,1363
261,591
261,934
261,4815
262,69
262,583
262,4233
262,2895
262,599
262,1658
263,2785
263,58
263,3925
263,2422
263,2069
264,3593
264,2412
264,1935
264,306
264,1812
264,1335
264,570
265,112
265,2710
265,838
265,4455
265,2480
265,1798
265,1526
265,1879
265,3612
266,2593
266,1826
266,513
266,1061
266,2375
266,4279
266,2992
266,1878
266,1366
266,503
266,4858
266,4187
266,1948
267,4196
267,3787
267,2830
267,4015
267,3827
267,2934
267,1373
267,4734
268,1499
268,4848
268,3267
268,3417
268,3547
268,3551
269,2368
269,352
269,3778
269,982
269,1607
269,624
269,465
269,4146
269,4916
269,4246
270,3600
270,2661
270,3304
270,1705
270,2794
270,3693
270,4144
270,2666
270,2623
271,1826
271,2121
271,3822
271,2415
271,2228
271,1657
271,444
271,1662
272,4390
272,4487
272,695
272,2359
272,2073
272,414
273,962
273,4099
273,37
273,1047
273,3628
273,4080
273,2610
273,1173
273,2294
273,3383
273,3229
273,85
274,2435
274,3620
274,4779
274,3625
274,875
274,1324
274,3567
274,3252
274,693
274,1193
274,2426
274,3836
274,4798
274,2341
275,1633
275,3875
275,2821
275,1729
275,3178
275,1866
275,4493
275,495
275,1690
275,4796
275,1533
276,912
276,4146
276,2091
276,4038
276,1031
277,2336
277,2352
277,164
277,3270
277,327
277,2699
277,3181
277,1523
277,4016
277,4369
277,2227
277,4132
277,218
277,4923
278,3139
278,1767
278,4648
278,3340
278,2860
278,3214
278,2927
278,1300
278,1589
278,2934
278,4663
278,511
278,3039
279,3633
279,2282
279,2027
279,164
279,2847
280,2880
280,4930
280,4553
280,2092
280,3325
280,1201
280,3081
280,2409
280,1775
280,2012
280,221
281,4416
281,4097
281,3275
281,684
281,1041
281,2323
281,3764
281,438
281,4601
281,889
281,4826
282,321
282,291
282,2405
282,3718
282,1841
282,819
282,2294
282,3575
282,22
282,2139
282,1694
283,4418
283,934
283,230
283,1321
283,3891
283,90
283,2458
283,3354
283,317
283,4223
284,3874
284,395
284,1227
284,4110
284,1347
284,2262
284,312
284,2969
284,4093
284,1407
285,1120
285,1025
285,3586
285,2147
285,1029
285,2625
285,3464
285,2700
285,4951
285,2588
285,1181
285,127
286,2049
286,4994
286,3977
286,778
286,4137
286,3786
287,603
287,2339
287,4902
287,2886
287,4425
287,4523
287,2668
287,4098
287,1147
287,4885
287,4341
287,632
287,4955
287,1055
288,3172
288,3990
288,1318
288,2603
288,2032
288,1566
288,470
288,571
288,4510
289,4706
289,1702
289,2668
289,4656
289,3870
289,4090
289,1407
289,2620
289,4702
289,4799
290,428
290,1295
290,3121
290,2802
290,724
290,2488
290,3471
291,2433
291,837
291,3594
291,4688
291,4113
291,759
291,4986
291,2139
291,282
292,3728
292,98
292,3014
292,5082
292,4738
292,2093
292,4528
292,4468
292,1077
292,1238
292,2649
292,2586
292,2203
292,5052
292,4666
292,4309
293,547
293,2568
293,3177
293,1194
293,4652
293,336
293,2769
293,3475
293,2137
293,4477
293,3838
293,4575
294,4513
294,1966
294,3932
294,2220
294,2413
294,2542
294,3695
294,3665
294,4988
294,3989
294,731
294,4124
295,2466
295,1795
295,5060
295,813
295,180
295,4565
295,2359
295,667
295,1397
296,928
296,835
296,3269
296,2630
296,3271
296,4713
296,3371
296,2287
296,4079
296,3427
296,2325
296,1239
296,4975
296,29
296,4863
297,3136
297,1922
297,3971
297,4997
297,2566
297,2769
297,1972
298,1731
298,360
298,3788
298,4663
298,3641
298,1693
298,3614
298,3935
299,3328
299,4924
299,3409
299,3572
299,4149
299,3446
299,4442
299,540
299,4477
299,3774
299,789
300,1379
300,2026
300,2956
300,3567
300,4627
300,5050
300,403
300,2527
301,0
301,387
301,2244
301,2408
301,1486
301,2490
301,3867
301,1340
301,3610
302,2082
302,2535
302,2184
302,2281
302,908
302,3859
302,2842
302,4123
302,3613
302,1055
303,2819
303,1381
303,3398
303,1068
303,403
303,370
303,3475
304,1218
304,1859
304,3757
304,2577
304,1684
304,2772
